id,person,noc,game
86248,62394,40,33
184181,132596,147,0
119944,86617,29,16
49423,35836,10,12
29628,21640,163,19
156364,112693,14,11
116175,83904,73,25
172887,124434,117,2
119982,86643,72,29
110444,79707,70,28
167935,120831,87,6
184303,132690,27,32
185469,133516,69,5
92338,66726,29,14
77015,55772,196,21
22750,16562,3,25
116218,83935,90,8
15338,11253,94,20
156464,112765,31,21
166742,120008,13,28
68014,49263,40,1
13325,9781,43,1
166233,119650,69,0
52192,37788,8,13
101461,73290,28,12
161523,116333,79,7
49398,35815,162,27
111500,80477,11,25
141137,101716,66,19
14210,10424,5,38
123036,88808,5,35
149616,107795,70,32
39024,28402,3,13
12499,9195,74,25
25193,18345,43,19
50201,36375,11,27
43164,31359,10,11
66332,48065,10,0
31462,22961,101,18
62122,44977,6,29
63851,46262,70,11
66583,48245,44,19
127225,91823,21,20
149377,107635,14,21
168110,120946,94,35
23853,17369,3,13
46476,33746,22,40
102233,73828,199,25
156880,113090,44,20
54188,39188,79,9
85189,61643,18,12
18189,13335,3,19
85744,62026,70,19
126946,91631,40,0
48504,35172,94,4
106445,76843,41,43
135328,97565,13,6
29968,21875,106,20
20971,15310,8,29
80303,58206,40,19
123294,89004,26,20
54658,39551,40,11
62794,45479,40,8
171894,123676,50,1
87521,63253,54,20
1881,1408,56,0
18341,13445,79,28
53351,38589,19,21
111977,80837,23,20
166115,119565,14,28
52236,37819,8,38
58932,42662,41,17
165708,119283,41,27
104748,75608,8,19
38305,27894,87,11
164228,118238,19,6
53396,38619,87,11
148812,107229,40,31
2899,2192,32,21
66077,47880,26,0
72257,52310,70,27
101983,73645,72,0
179090,128902,29,14
104705,75582,70,37
158466,114200,40,5
151915,109505,86,20
157316,113405,8,0
27214,19844,87,12
185482,133521,48,28
179052,128876,75,36
89010,64315,54,20
143451,103362,94,36
125672,90709,22,26
60030,43457,113,21
30581,22320,115,19
124091,89575,50,21
137100,98814,173,12
40762,29603,3,1
92029,66502,1,29
38673,28137,185,25
19812,14486,43,0
93781,67761,147,37
74575,53953,94,36
104827,75662,14,0
77474,56124,39,21
91449,66074,117,5
113327,81818,87,43
111481,80460,17,11
38585,28080,144,25
136423,98343,87,1
161445,116280,1,36
106944,77215,87,21
1184,886,88,12
179671,129322,43,32
79755,57797,70,19
72026,52149,3,25
65871,47711,27,27
103854,74973,3,0
176138,126775,72,9
14679,10757,28,12
57457,41587,87,14
186686,134349,151,12
131593,94911,118,33
186792,134419,120,1
135897,97965,27,9
61739,44714,169,1
59786,43275,130,47
31116,22716,14,33
150410,108390,19,16
75060,54318,147,19
129245,93260,75,27
174864,125860,26,26
154137,111068,41,16
60235,43604,73,26
39311,28601,41,37
66350,48081,6,29
139532,100578,112,11
11703,8628,10,39
110941,80063,70,29
65860,47707,8,7
37760,27486,8,18
108767,78521,3,46
79562,57665,40,33
7218,5350,87,12
167006,120194,117,37
19026,13938,41,1
65304,47311,79,25
149660,107828,73,12
150926,108772,3,9
126491,91302,87,0
122906,88714,117,0
82055,59432,8,14
171786,123602,50,29
121174,87441,8,38
53908,38990,110,0
148284,106849,50,9
60663,43926,18,21
160493,115601,70,19
119825,86533,3,33
26550,19350,74,24
74723,54063,98,5
143436,103353,4,15
167774,120723,29,36
3694,2765,29,26
161657,116420,1,14
3780,2831,3,2
121862,87946,70,17
62965,45606,1,16
105842,76407,40,19
88374,63861,172,21
169712,122110,101,11
15979,11714,3,9
9292,6891,125,1
163379,117615,0,0
64584,46797,0,0
3362,2525,60,11
57893,41902,3,11
73644,53306,3,21
28653,20914,27,28
88639,64062,163,20
158276,114067,8,46
9681,7174,41,28
99353,71756,195,28
102846,74252,14,25
163661,117819,41,26
132146,95301,132,19
82054,59431,8,34
68105,49323,43,16
134810,97180,94,42
595,441,8,20
110985,80092,6,20
15738,11547,117,16
127270,91857,94,9
87894,63522,72,20
169728,122123,117,49
24072,17525,92,11
70536,51086,87,46
146066,105267,4,6
150605,108536,34,12
157998,113881,72,28
183831,132350,13,36
153617,110711,137,11
22583,16444,86,11
144186,103904,70,29
161206,116110,87,37
98143,70868,41,33
161879,116574,120,1
127851,92273,13,35
58575,42405,3,28
134019,96624,94,21
21886,15948,14,28
127128,91757,3,38
106103,76588,43,28
144360,104030,11,20
9395,6972,27,37
12828,9431,12,19
125101,90295,14,18
39103,28460,72,36
180067,129607,81,0
22892,16660,43,21
88229,63755,27,37
186416,134167,94,26
149819,107944,86,38
151175,108953,10,19
31436,22944,14,25
45286,32900,79,19
84820,61373,70,21
141621,102064,14,2
20536,15001,90,38
100004,72227,125,19
186458,134195,129,5
62935,45580,1,7
46900,34059,87,20
135104,97392,19,26
54345,39304,8,3
141095,101686,14,46
31944,23310,8,37
157501,113533,13,26
177115,127494,79,31
62513,45266,11,20
184033,132492,3,4
154756,111496,117,36
135862,97941,94,33
77557,56189,90,29
90916,65672,125,9
53807,38920,8,0
115185,83207,43,19
11733,8651,8,3
47276,34326,18,6
45026,32720,74,25
44646,32442,6,30
182618,131466,54,20
90579,65430,8,1
46902,34061,43,12
154927,111620,41,35
9804,7267,41,49
172629,124243,50,21
45162,32818,79,33
115678,83553,29,16
87898,63525,130,37
124075,89563,9,5
76665,55513,149,33
185091,133233,22,1
179893,129480,72,26
156465,112766,185,1
28655,20915,41,35
79034,57293,54,18
23763,17312,102,12
58299,42193,8,16
122414,88371,5,13
178902,128777,75,28
21390,15611,122,36
168638,121332,14,28
162804,117211,98,19
95793,69211,16,1
98162,70883,160,25
28019,20432,27,32
39062,28429,3,11
71422,51721,29,0
175908,126611,3,10
148906,107289,72,33
39099,28458,40,29
127524,92038,8,7
158099,113947,94,28
34061,24848,31,21
159891,115183,6,12
114822,82945,38,20
167979,120859,42,11
101997,73654,34,12
149743,107884,27,36
139281,100391,39,20
71939,52088,6,12
86251,62396,40,0
75463,54620,148,20
118498,85561,1,14
157139,113276,69,0
135766,97878,130,36
184845,133057,18,13
122356,88325,79,2
46487,33753,14,21
69178,50110,173,12
118776,85754,40,19
139709,100708,5,34
159158,114688,43,25
50156,36348,87,13
44575,32391,30,19
41112,29860,41,0
36163,26338,14,35
73807,53423,147,0
134745,97137,7,20
155290,111878,18,11
50231,36397,87,32
172186,123902,2,21
64755,46921,79,16
185726,133686,3,15
42652,30978,21,1
152254,109740,130,12
186920,134506,27,42
73064,52897,43,32
115548,83464,79,0
148960,107330,2,20
164573,118483,2,12
94098,67983,141,0
111508,80484,11,19
137394,99032,14,34
151858,109465,3,7
138947,100147,74,28
121566,87737,65,32
89062,64355,120,20
90632,65468,8,34
73427,53151,74,35
179262,129027,74,27
111738,80667,14,28
182050,131063,0,19
163509,117709,151,12
76551,55426,3,27
83996,60806,117,37
40746,29592,5,12
148147,106750,72,34
74542,53929,8,35
63210,45780,72,0
15904,11657,5,2
138347,99732,26,12
138853,100077,130,12
105599,76227,14,15
142966,103027,101,0
152,107,14,36
122307,88282,106,1
140787,101459,3,0
68415,49541,3,12
150119,108166,19,34
91902,66406,41,6
69878,50587,40,7
163747,117883,4,20
38664,28131,76,21
117163,84605,6,33
166346,119729,18,20
181010,130297,43,37
19970,14607,130,1
145682,104973,95,25
166280,119686,14,25
122878,88692,70,17
142901,102977,6,36
46505,33768,14,12
159403,114847,94,23
125325,90460,6,20
94410,68217,44,11
63416,45932,3,34
97305,70290,0,25
85438,61820,99,20
108236,78156,94,33
115869,83696,29,16
127513,92032,117,2
91192,65876,88,21
168447,121198,14,0
78461,56870,94,35
64185,46500,40,19
79864,57880,4,37
7195,5335,18,19
168948,121552,72,25
144082,103832,50,3
166363,119739,27,28
542,401,3,44
108158,78095,73,20
73702,53350,64,25
171077,123080,43,12
183680,132246,195,28
149473,107704,74,25
132024,95206,8,36
134389,96887,87,10
153201,110416,56,34
118332,85439,41,38
39357,28631,92,25
138630,99930,3,16
84350,61043,40,29
13520,9935,20,19
104645,75545,86,12
147027,105935,123,12
147909,106572,74,26
111330,80356,19,21
67440,48858,75,28
47261,34318,27,36
172849,124406,41,28
36986,26941,5,13
11762,8673,40,29
171897,123679,50,34
149662,107830,73,0
35925,26164,2,47
106062,76561,130,4
133384,96163,73,19
173176,124651,3,44
102247,73836,66,1
87827,63471,3,15
98573,71178,40,33
131390,94762,14,34
3328,2501,27,27
41217,29939,8,19
43159,31356,149,16
112229,81018,14,27
102698,74147,10,11
108039,78009,117,31
131417,94780,8,18
123523,89179,70,0
125741,90756,24,40
137050,98783,27,36
96381,69636,79,38
174504,125594,22,40
90897,65657,4,0
25491,18560,73,25
185017,133180,14,28
1733,1296,10,36
122547,88464,79,27
41983,30495,6,27
110198,79540,43,19
83577,60506,70,20
117779,85031,4,37
92357,66740,3,29
83376,60371,3,25
179454,129170,74,27
147366,106180,73,11
46758,33957,33,28
141172,101742,26,0
52828,38240,147,19
93311,67441,42,21
109201,78832,8,35
111878,80765,101,28
159424,114862,101,37
167371,120446,122,19
118918,85850,148,11
150974,108803,18,12
130378,94051,8,17
182095,131091,195,0
71324,51645,117,41
181534,130687,39,20
183921,132405,70,37
145851,105105,72,20
89391,64583,56,20
41282,29984,25,0
12078,8901,106,20
182482,131364,0,28
151515,109198,70,21
129308,93304,118,15
5529,4114,5,27
75908,54941,5,16
114567,82748,42,16
60262,43622,10,20
161877,116573,117,36
127783,92221,7,21
11533,8513,3,37
133958,96581,13,37
183551,132159,60,20
13010,9563,49,19
69087,50040,0,18
113671,82077,10,12
51284,37134,6,36
152031,109589,29,1
15969,11704,18,12
162718,117157,43,5
47739,34657,104,21
22927,16686,3,35
37868,27565,87,1
79342,57505,54,1
105814,76383,117,7
84284,60994,79,38
15744,11553,87,33
79768,57806,29,37
180697,130060,3,15
85521,61870,117,14
104312,75296,10,20
66186,47962,7,8
185013,133177,73,27
37608,27378,60,20
121552,87726,87,14
115827,83666,18,17
41760,30336,72,28
158330,114102,43,17
13018,9569,86,11
41103,29854,98,11
97271,70268,0,11
167911,120813,8,21
20563,15018,41,25
18496,13556,29,33
139080,100238,87,32
96234,69535,105,19
144306,103996,70,15
180428,129875,87,36
30657,22381,14,25
54279,39254,6,20
35676,25986,50,2
150088,108147,4,21
100952,72920,50,11
159993,115260,44,0
15641,11480,8,3
21484,15676,130,16
136432,98348,4,25
125677,90712,22,40
173906,125163,14,35
177264,127605,207,18
4598,3430,18,11
72340,52377,22,40
141342,101859,84,25
121579,87746,147,12
138766,100023,8,6
118389,85480,50,9
114933,83024,6,0
12465,9171,40,1
50824,36809,3,48
181372,130567,74,35
120105,86716,94,37
20593,15038,75,28
42006,30511,8,37
157444,113495,94,27
71306,51630,4,10
16527,12118,94,19
49310,35750,43,28
160038,115294,87,32
107538,77642,25,12
104877,75699,44,9
122532,88453,79,11
132021,95204,8,38
137228,98907,11,9
160409,115550,3,44
69498,50324,117,49
148366,106911,40,0
38071,27719,54,17
107536,77640,112,21
119923,86602,4,18
36486,26577,8,3
153618,110712,120,11
158550,114258,5,18
131292,94692,87,20
58014,41998,56,21
62151,44997,87,7
75977,54999,79,1
85643,61954,18,21
713,531,86,18
162716,117156,16,20
8583,6369,8,21
12567,9241,120,11
161980,116641,27,33
37698,27440,40,21
19615,14355,94,33
70292,50901,41,14
124803,90088,79,27
122942,88740,2,2
131653,94951,117,39
63341,45876,20,11
107046,77283,41,8
17144,12581,159,21
15319,11238,14,25
87378,63154,18,1
17116,12562,87,11
99625,71948,4,9
107880,77895,83,11
16457,12064,8,8
121327,87561,72,9
142386,102616,79,20
67966,49226,72,9
155345,111915,41,23
160796,115819,0,21
77324,56015,29,27
87533,63262,86,21
81951,59359,132,0
30671,22392,43,0
110651,79856,18,17
176180,126807,18,8
132552,95578,6,20
143749,103578,34,35
153509,110633,84,27
146316,105440,70,0
40027,29100,21,17
56403,40812,2,46
105817,76386,74,25
85139,61606,3,27
1936,1445,49,0
164504,118435,20,21
95378,68930,8,2
41108,29858,3,16
84627,61246,43,37
182464,131350,0,19
64118,46451,101,1
9863,7305,14,14
8606,6384,88,0
52800,38219,147,28
165622,119223,26,16
154465,111298,13,27
151575,109250,70,20
24202,17618,14,4
50266,36417,41,20
87286,63102,29,36
128541,92765,29,1
125798,90791,3,19
29411,21479,73,1
130903,94421,106,1
78567,56945,94,42
116417,84083,27,36
56464,40851,98,0
42965,31211,10,20
120246,86805,3,2
94508,68290,8,9
41177,29906,3,20
150979,108806,21,19
116759,84324,117,26
50211,36383,8,3
63304,45848,3,7
108474,78327,3,5
35399,25792,102,11
91119,65824,3,11
78094,56600,101,34
113840,82210,188,11
70993,51420,70,11
174230,125399,120,1
165582,119192,5,39
110484,79733,10,1
133449,96213,56,16
49582,35940,143,21
34839,25395,56,16
80394,58270,24,1
136147,98146,191,12
30336,22151,102,0
159478,114898,41,7
58744,42525,87,46
179451,129168,72,12
30776,22467,110,11
9895,7326,8,20
37252,27135,8,1
175191,126101,8,34
28274,20617,73,35
49252,35707,3,14
175625,126418,3,44
10894,8064,105,19
99391,71779,41,11
142030,102367,8,16
254,187,17,26
77572,56201,7,15
90838,65617,4,38
86484,62565,69,5
114175,82464,34,21
98072,70823,43,11
93638,67667,43,27
19705,14415,5,41
184729,132980,130,20
1119,839,87,46
141641,102079,117,29
4870,3631,22,5
75084,54337,147,28
34993,25508,3,11
43313,31463,30,21
153866,110886,4,9
33399,24366,42,35
44963,32678,8,2
174077,125284,101,0
181669,130790,3,44
106054,76557,29,4
84830,61380,70,29
73970,53539,27,28
39107,28463,50,14
95149,68773,41,19
92819,67088,204,21
36513,26599,50,3
132475,95524,217,20
142275,102547,204,19
36146,26325,14,20
145723,105005,10,11
93284,67420,108,0
78900,57185,117,36
124350,89763,70,42
182552,131418,17,12
129339,93324,1,14
133826,96491,8,7
152443,109875,203,19
87979,63578,18,21
95770,69193,0,18
2025,1508,65,20
40879,29685,3,27
50412,36518,3,2
55961,40483,84,21
91093,65804,79,24
12682,9328,87,34
155662,112146,4,17
178006,128129,79,4
131546,94877,74,35
181904,130957,3,35
123359,89057,10,28
82741,59926,27,36
125174,90348,173,28
154447,111287,6,35
3449,2586,82,8
36933,26907,8,25
88268,63783,5,34
181634,130762,87,1
179796,129412,72,38
186366,134128,94,27
149680,107844,3,12
165028,118800,73,20
132030,95210,40,30
129664,93546,86,19
123271,88989,102,11
128768,92921,178,20
137311,98967,41,19
129351,93336,5,23
178213,128288,87,14
132380,95457,14,0
109271,78883,0,1
64795,46953,79,39
24871,18104,20,27
99829,72095,72,21
171016,123033,117,2
51381,37207,69,0
38040,27690,86,15
174388,125510,7,19
21043,15361,87,27
178615,128582,72,9
67888,49168,40,34
127009,91668,117,42
138533,99861,1,0
165478,119116,161,1
99260,71687,6,29
119668,86407,14,34
139567,100605,20,12
30857,22530,2,25
117147,84594,207,49
72669,52611,29,26
99176,71626,19,19
27170,19814,8,15
87329,63127,69,5
62223,45046,4,22
65960,47785,18,13
120351,86870,4,45
4912,3662,72,8
86442,62534,18,18
18829,13791,2,29
154512,111331,9,25
44004,31988,11,0
150767,108655,86,21
70260,50875,41,27
121439,87645,70,35
52484,37990,44,19
68319,49474,14,17
40538,29450,43,0
117761,85017,40,15
149286,107565,79,15
112071,80901,41,25
152851,110155,3,11
24213,17628,113,12
55134,39894,14,9
61812,44762,48,12
163151,117457,4,16
175701,126473,120,11
19258,14104,72,34
14637,10736,5,8
32252,23540,41,16
31105,22708,3,32
22607,16458,50,49
152058,109609,18,1
143534,103422,4,16
106474,76863,42,1
14943,10958,76,28
76616,55479,145,11
33851,24688,41,19
8242,6122,24,20
79278,57466,75,36
133213,96048,191,6
180578,129977,41,29
163034,117371,70,31
120128,86730,94,38
152372,109823,7,14
94297,68138,3,0
105234,75963,43,18
3796,2842,26,21
16253,11915,5,38
14875,10914,90,38
71012,51434,70,21
127065,91709,117,23
137163,98859,72,27
17401,12764,128,11
105695,76303,79,2
23004,16744,8,25
151392,109110,70,12
37860,27559,43,19
95041,68693,40,11
20776,15167,155,0
120911,87254,43,0
28192,20561,202,41
186571,134266,58,1
73060,52893,87,46
102581,74073,87,11
168991,121585,129,20
173320,124751,18,18
128331,92603,4,38
73099,52918,3,9
105413,76093,117,27
185479,133520,120,12
117069,84543,2,14
52598,38075,14,11
60564,43851,0,19
61142,44272,29,21
90424,65314,19,12
155549,112064,70,27
100245,72406,11,0
162741,117172,41,11
27539,20087,3,8
13076,9613,42,20
52142,37749,29,1
156694,112940,1,16
63457,45963,10,26
27151,19803,8,27
16927,12421,88,28
33858,24694,90,49
105397,76079,99,20
179821,129425,87,1
12521,9210,125,11
22581,16442,120,11
67898,49176,117,9
126782,91507,14,11
30304,22127,14,28
67818,49115,4,18
20943,15295,40,32
85543,61889,13,9
176707,127200,130,13
21732,15847,3,19
185562,133574,48,11
7072,5240,111,25
104517,75449,19,14
86779,62764,166,25
136842,98623,130,9
44213,32144,29,29
18143,13302,148,0
7589,5632,43,1
66366,48095,41,21
144649,104257,27,36
171078,123081,79,25
30855,22529,19,26
124505,89874,4,9
173373,124789,28,0
80442,58299,3,7
176618,127129,43,37
30114,21988,87,23
17905,13130,14,21
122794,88636,84,0
131133,94578,27,32
21030,15352,125,19
176699,127193,118,13
14252,10455,79,29
146503,105576,8,3
88546,63990,94,17
119801,86512,3,26
107992,77981,22,21
108403,78278,73,20
14066,10329,86,21
61874,44801,115,19
100295,72445,19,11
101262,73143,44,21
159804,115122,18,20
71497,51776,147,20
163576,117758,0,38
34236,24971,3,20
163952,118023,70,21
32886,23995,20,1
119525,86295,41,28
137883,99392,41,35
165633,119231,87,36
182642,131482,27,22
15304,11226,14,2
30991,22624,41,22
7957,5900,41,31
129153,93202,13,35
169698,122100,125,12
77641,56254,72,27
162420,116939,94,19
106123,76603,23,28
100386,72508,120,12
90413,65305,117,36
130274,93977,41,28
111764,80684,43,21
2637,1987,156,28
76891,55671,3,2
136829,98618,4,9
55436,40115,6,26
44774,32538,44,34
69365,50236,106,33
51690,37436,70,27
134307,96824,0,19
78769,57097,70,26
125840,90825,86,12
25052,18234,14,34
22081,16087,41,12
90519,65391,72,14
135414,97626,117,4
69411,50265,5,12
54179,39182,13,36
18516,13568,75,26
22027,16046,41,12
144757,104315,14,11
7103,5263,26,35
24364,17738,26,26
79877,57891,40,0
16590,12169,130,4
101158,73068,18,21
121659,87802,70,1
101020,72966,22,1
159990,115258,3,20
13294,9762,18,1
103355,74622,99,1
138473,99818,48,12
13726,10076,94,35
161474,116303,79,2
105938,76478,8,34
